"","timestamp","value","cluster"
"94487",2019-03-31 13:12:41,7143,"1"
"70034",2019-03-15 03:07:01,1697,"2"
"91112",2019-03-28 21:46:05,6810,"1"
"73086",2019-03-16 22:51:33,694,"2"
"63856",2019-03-09 08:14:41,7719,"7"
"74625",2019-03-17 23:40:47,7053,"3"
"67108",2019-03-12 13:17:34,7218,"4"
"97310",2019-04-02 15:44:03,616,"6"
"65896",2019-03-11 06:29:18,7833,"7"
"89651",2019-03-27 11:27:05,7346,"3"
"94554",2019-03-31 14:46:03,7003,"4"
"95697",2019-04-01 14:11:52,7381,"4"
"90381",2019-03-28 06:00:22,6946,"4"
"64615",2019-03-10 02:35:29,7521,"5"
"84659",2019-03-23 14:05:34,7082,"3"
"94620",2019-03-31 16:02:04,7394,"3"
"95064",2019-04-01 02:06:37,6991,"4"
"68582",2019-03-13 18:02:36,7708,"5"
"100974",2019-04-05 07:21:44,7250,"3"
"70326",2019-03-15 03:34:22,645,"2"
"68330",2019-03-13 13:21:15,7528,"7"
"67713",2019-03-13 02:42:45,7464,"4"
"80673",2019-03-20 20:38:23,500,"6"
"99770",2019-04-04 00:21:16,6733,"1"
"78273",2019-03-20 13:45:24,430,"2"
"88218",2019-03-26 07:39:20,7280,"1"
"62600",2019-03-08 02:35:46,7608,"5"
"76262",2019-03-19 05:19:03,544,"6"
"89315",2019-03-27 04:24:50,6746,"1"
"101059",2019-04-05 08:59:50,7061,"3"
"62542",2019-03-08 01:12:16,7556,"5"
"65381",2019-03-10 18:10:59,7813,"4"
"72817",2019-03-16 14:14:57,7136,"4"
"69928",2019-03-15 02:39:33,7292,"4"
"79885",2019-03-20 17:48:24,385,"6"
"90295",2019-03-28 03:13:48,6616,"1"
"78710",2019-03-20 14:50:29,385,"2"
"83282",2019-03-22 06:15:52,7256,"1"
"65468",2019-03-10 20:02:05,7522,"5"
"94110",2019-03-31 06:19:03,5903,"3"
"87576",2019-03-25 14:48:45,4856,"4"
"72490",2019-03-16 04:55:21,6844,"5"
"63932",2019-03-09 09:34:58,7363,"4"
"76451",2019-03-19 06:29:28,430,"6"
"103053",2019-04-07 06:57:59,7042,"1"
"75673",2019-03-18 12:10:06,385,"2"
"85473",2019-03-24 04:52:51,7526,"1"
"77699",2019-03-20 12:22:59,397,"2"
"63884",2019-03-09 08:54:57,7329,"7"
"83975",2019-03-22 20:54:17,7307,"3"
"93827",2019-03-31 03:37:56,1093,"6"
"72224",2019-03-15 23:03:44,7200,"7"
"90107",2019-03-27 22:31:27,6937,"3"
"76189",2019-03-19 05:00:19,536,"2"
"103171",2019-04-07 10:11:38,7065,"1"
"73578",2019-03-17 01:17:43,2434,"2"
"97483",2019-04-02 15:57:39,653,"3"
"72005",2019-03-15 18:59:00,6862,"7"
"70922",2019-03-15 04:20:26,674,"2"
"87156",2019-03-25 13:42:04,585,"3"
"101576",2019-04-05 21:40:10,7277,"1"
"70315",2019-03-15 03:33:30,638,"2"
"101641",2019-04-05 22:59:31,6904,"1"
"92033",2019-03-29 17:56:18,6927,"4"
"101970",2019-04-06 06:06:42,7492,"4"
"67623",2019-03-13 00:55:48,7651,"5"
"97519",2019-04-02 16:00:31,667,"6"
"86835",2019-03-25 12:16:23,7358,"7"
"96208",2019-04-02 01:19:42,7341,"4"
"81955",2019-03-21 08:40:33,5183,"5"
"74261",2019-03-17 13:12:06,6935,"4"
"63346",2019-03-08 20:44:06,7470,"5"
"101730",2019-04-06 00:34:04,6870,"3"
"95384",2019-04-01 08:05:14,6789,"4"
"83201",2019-03-22 04:51:23,7338,"5"
"93300",2019-03-30 21:23:59,5593,"3"
"100127",2019-04-04 09:14:56,6919,"4"
"99105",2019-04-03 06:54:16,7299,"4"
"96906",2019-04-02 15:01:30,3284,"2"
"79507",2019-03-20 16:38:34,419,"5"
"97775",2019-04-02 16:23:23,667,"3"
"75069",2019-03-18 09:50:52,2885,"5"
"90772",2019-03-28 14:47:30,7087,"1"
"85239",2019-03-24 00:22:42,7439,"4"
"77860",2019-03-20 12:47:19,385,"2"
"70248",2019-03-15 03:27:58,645,"4"
"67194",2019-03-12 15:47:48,7769,"7"
"81416",2019-03-21 00:58:58,385,"6"
"75946",2019-03-18 17:22:40,373,"4"
"100199",2019-04-04 10:39:13,6247,"1"
"103147",2019-04-07 09:36:46,7261,"4"
"70908",2019-03-15 04:19:02,660,"2"
"78472",2019-03-20 14:11:48,408,"4"
"77366",2019-03-20 08:43:31,289,"4"
"67907",2019-03-13 06:15:05,7401,"7"
"81023",2019-03-20 23:54:05,385,"6"
"84928",2019-03-23 18:08:05,6896,"1"
"89935",2019-03-27 18:18:35,7038,"4"
"72901",2019-03-16 17:34:01,7347,"5"
"81753",2019-03-21 05:32:30,5657,"4"
"98550",2019-04-02 18:46:57,7053,"3"
"92989",2019-03-30 14:38:53,6857,"4"
"79026",2019-03-20 15:38:01,397,"2"
"62979",2019-03-08 12:40:07,7708,"7"
"93994",2019-03-31 04:32:26,5586,"3"
"90286",2019-03-28 02:46:47,6736,"4"
"86951",2019-03-25 13:18:00,2694,"2"
"93984",2019-03-31 04:22:41,5462,"4"
"88103",2019-03-26 04:26:01,7152,"4"
"98799",2019-04-02 23:18:58,6972,"4"
"89103",2019-03-27 00:33:31,6755,"4"
"64321",2019-03-09 20:01:15,6758,"5"
"79968",2019-03-20 18:06:08,408,"6"
"69546",2019-03-14 15:50:55,6987,"7"
"88867",2019-03-26 20:27:00,6870,"3"
"70970",2019-03-15 04:24:18,609,"2"
"87070",2019-03-25 13:35:04,585,"3"
"65729",2019-03-11 02:13:46,7745,"7"
"97571",2019-04-02 16:05:03,660,"6"
"67821",2019-03-13 04:49:36,7752,"7"
"100967",2019-04-05 07:13:24,6999,"3"
"84720",2019-03-23 15:31:51,7147,"5"
"94126",2019-03-31 06:36:47,5675,"4"
"67187",2019-03-12 15:21:28,7870,"5"
"84947",2019-03-23 18:31:01,6956,"3"
"94425",2019-03-31 11:49:52,7316,"4"
"81059",2019-03-21 00:00:26,408,"2"
"80460",2019-03-20 19:57:05,461,"4"
"78081",2019-03-20 13:20:15,397,"4"
"86072",2019-03-24 17:58:39,7230,"1"
"71659",2019-03-15 11:20:01,7049,"5"
"68018",2019-03-13 08:14:43,7258,"4"
"88673",2019-03-26 17:00:40,7146,"3"
"62892",2019-03-08 10:38:25,7910,"5"
"85896",2019-03-24 14:36:47,6908,"3"
"75243",2019-03-18 10:42:37,653,"2"
"93158",2019-03-30 18:35:45,6852,"1"
"102970",2019-04-07 05:04:01,7228,"4"
"66873",2019-03-12 07:27:25,7406,"5"
"100828",2019-04-05 03:57:17,7121,"3"
"92731",2019-03-30 08:48:12,6772,"4"
"72887",2019-03-16 16:58:44,7382,"5"
"77949",2019-03-20 13:02:35,397,"6"
"93170",2019-03-30 18:47:53,6831,"1"
"79955",2019-03-20 18:04:16,385,"2"
"74288",2019-03-17 13:37:30,7489,"7"
"98816",2019-04-02 23:39:26,6946,"3"
"77292",2019-03-20 08:08:35,385,"2"
"74378",2019-03-17 16:21:24,6941,"7"
"64578",2019-03-10 01:55:48,7407,"4"
"85965",2019-03-24 16:38:05,7414,"3"
"96130",2019-04-01 23:27:24,6887,"3"
"94133",2019-03-31 06:43:27,5513,"4"
"81648",2019-03-21 03:52:25,3657,"5"
"64287",2019-03-09 19:26:22,7248,"7"
"85833",2019-03-24 13:02:50,6981,"3"
"97155",2019-04-02 15:31:31,660,"6"
"69475",2019-03-14 13:57:37,7157,"7"
"102736",2019-04-06 23:05:16,7395,"3"
"81785",2019-03-21 06:03:02,5654,"5"
"93646",2019-03-31 01:32:03,667,"6"
"66471",2019-03-11 22:10:44,7546,"7"
"96960",2019-04-02 15:11:02,953,"6"
"99522",2019-04-03 16:10:05,7578,"1"
"64356",2019-03-09 21:00:56,7468,"5"
"88379",2019-03-26 11:12:51,7281,"3"
"94511",2019-03-31 13:52:50,7029,"4"
"88154",2019-03-26 05:52:22,7450,"4"
"101109",2019-04-05 10:40:11,7132,"3"
"84214",2019-03-23 03:23:48,7639,"5"
"92952",2019-03-30 13:50:20,6979,"4"
"82826",2019-03-21 23:07:46,7549,"5"
"90397",2019-03-28 06:28:59,6980,"4"
"68009",2019-03-13 08:02:54,7169,"5"
"81194",2019-03-21 00:23:37,385,"6"
"64926",2019-03-10 09:31:03,7642,"7"
"69489",2019-03-14 14:18:50,7124,"4"
"102614",2019-04-06 20:06:53,7062,"3"
"97385",2019-04-02 15:49:39,674,"2"
"96991",2019-04-02 15:17:42,653,"4"
"72912",2019-03-16 17:50:04,7234,"7"
"86905",2019-03-25 13:06:00,5248,"3"
"71614",2019-03-15 10:43:04,7625,"5"
"87222",2019-03-25 13:48:44,609,"6"
"101900",2019-04-06 03:41:43,6364,"1"
"63405",2019-03-08 22:21:56,7664,"5"
"79862",2019-03-20 17:44:51,397,"6"
"85238",2019-03-24 00:19:03,7518,"1"
"66377",2019-03-11 18:58:53,7340,"5"
"89937",2019-03-27 18:19:39,6862,"3"
"67120",2019-03-12 13:39:26,7386,"5"
"87610",2019-03-25 15:14:33,6140,"3"
"88552",2019-03-26 14:10:22,6722,"4"
"82562",2019-03-21 18:16:18,7219,"4"
"72379",2019-03-16 02:46:07,7694,"4"
"91602",2019-03-29 08:34:06,7115,"3"
"90864",2019-03-28 16:30:55,7087,"4"
"87994",2019-03-26 01:26:06,7504,"4"
"98137",2019-04-02 16:54:32,680,"6"
"90440",2019-03-28 07:07:39,7147,"7"
"82438",2019-03-21 16:16:48,6764,"4"
"71081",2019-03-15 04:40:31,631,"2"
"75838",2019-03-18 17:04:04,373,"4"
"100680",2019-04-04 23:23:01,7497,"1"
"99356",2019-04-03 12:21:37,7709,"4"
"67692",2019-03-13 02:11:45,7564,"5"
"69205",2019-03-14 07:39:24,7636,"4"
"81516",2019-03-21 01:13:26,441,"6"
"90653",2019-03-28 11:46:59,7123,"1"
"78912",2019-03-20 15:20:02,408,"2"
"99072",2019-04-03 06:07:43,6985,"1"
"83136",2019-03-22 03:50:50,7518,"5"
"100505",2019-04-04 18:54:45,7197,"3"
"87092",2019-03-25 13:36:52,577,"2"
"74111",2019-03-17 09:17:46,7382,"7"
"100606",2019-04-04 21:49:23,7077,"3"
"81152",2019-03-21 00:19:18,408,"2"
"77093",2019-03-19 18:55:03,509,"4"
"84732",2019-03-23 15:48:27,7205,"1"
"72773",2019-03-16 13:21:48,7257,"4"
"92827",2019-03-30 10:33:22,7197,"3"
"89650",2019-03-27 11:25:57,7439,"4"
"102630",2019-04-06 20:33:42,7278,"3"
"71243",2019-03-15 05:22:15,687,"2"
"76908",2019-03-19 15:54:25,385,"4"
"64701",2019-03-10 04:10:10,7603,"7"
"102090",2019-04-06 08:21:31,7299,"3"
"67775",2019-03-13 03:58:15,7005,"5"
"75803",2019-03-18 16:53:52,360,"6"
"63423",2019-03-08 22:52:16,7627,"7"
"63251",2019-03-08 18:47:00,7416,"4"
"79358",2019-03-20 16:14:02,397,"6"
"96485",2019-04-02 07:03:39,7196,"1"
"90030",2019-03-27 20:16:57,7061,"4"
"101455",2019-04-05 18:38:02,7667,"3"
"81625",2019-03-21 03:40:36,3379,"2"
"65653",2019-03-11 00:09:12,7749,"7"
"65254",2019-03-10 15:49:45,7576,"4"
"64180",2019-03-09 16:29:23,7826,"4"
"78512",2019-03-20 14:16:37,408,"6"
"65994",2019-03-11 09:24:44,7559,"7"
"91532",2019-03-29 06:51:09,7331,"3"
"65331",2019-03-10 17:12:50,7215,"5"
"98567",2019-04-02 19:03:30,6946,"3"
"97264",2019-04-02 15:40:35,660,"6"
"64750",2019-03-10 05:25:07,7639,"7"
"69772",2019-03-14 23:25:42,7375,"4"
"86971",2019-03-25 13:23:16,2071,"6"
"91774",2019-03-29 11:49:41,7193,"1"
"102673",2019-04-06 21:28:59,7120,"3"
"68135",2019-03-13 10:08:05,7309,"5"
"99422",2019-04-03 14:04:59,7219,"3"
"96830",2019-04-02 14:30:26,7316,"4"
"70042",2019-03-15 03:07:41,680,"2"
"90127",2019-03-27 22:46:23,7420,"1"
"65266",2019-03-10 15:58:00,6991,"5"
"77129",2019-03-19 20:37:21,397,"6"
"73537",2019-03-17 01:06:06,680,"4"
"87515",2019-03-25 14:23:45,2377,"3"
"98612",2019-04-02 19:32:38,7036,"1"
"77774",2019-03-20 12:37:07,385,"2"
"62767",2019-03-08 07:25:58,7866,"7"
"76036",2019-03-18 17:36:41,385,"6"
"87406",2019-03-25 14:05:17,653,"4"
"98913",2019-04-03 03:01:33,7326,"1"
"89212",2019-03-27 02:19:53,7296,"4"
"83265",2019-03-22 05:59:29,7211,"4"
"97189",2019-04-02 15:34:14,645,"6"
"73974",2019-03-17 06:08:11,6531,"7"
"64879",2019-03-10 08:28:58,7191,"4"
"79018",2019-03-20 15:37:06,419,"6"
"94283",2019-03-31 09:05:37,7007,"1"
"79886",2019-03-20 17:48:32,397,"2"
"91725",2019-03-29 10:47:52,6589,"1"
"86111",2019-03-24 18:46:35,6965,"4"
"71914",2019-03-15 17:09:10,6991,"5"
"89363",2019-03-27 05:28:20,6425,"3"
"87720",2019-03-25 18:10:44,6706,"4"
"86398",2019-03-25 02:14:02,7616,"4"
"63650",2019-03-09 03:35:48,7710,"5"
"80977",2019-03-20 22:51:13,397,"6"
"81203",2019-03-21 00:24:53,385,"4"
"95417",2019-04-01 08:55:11,6660,"1"
"82968",2019-03-22 01:26:40,7020,"5"
"86632",2019-03-25 08:01:15,6932,"4"
"101888",2019-04-06 03:28:26,6899,"3"
"87353",2019-03-25 14:00:52,667,"2"
"80561",2019-03-20 20:11:10,385,"4"
"96904",2019-04-02 15:01:10,3377,"3"
"76060",2019-03-18 17:39:29,385,"5"
"83939",2019-03-22 20:04:29,7377,"1"
"76740",2019-03-19 15:38:32,408,"2"
"74801",2019-03-18 05:12:56,7190,"7"
"90201",2019-03-28 01:12:01,7071,"3"
"64198",2019-03-09 17:05:45,7660,"5"
"63704",2019-03-09 04:41:17,7594,"4"
"100860",2019-04-05 04:45:33,7620,"3"
"85164",2019-03-23 22:44:01,7125,"5"
"95512",2019-04-01 10:40:13,7367,"3"
"84681",2019-03-23 14:29:22,7022,"5"
"72380",2019-03-16 02:47:03,7609,"4"
"66620",2019-03-12 01:14:54,7663,"4"
"80156",2019-03-20 18:32:32,385,"6"
"83168",2019-03-22 04:28:31,7274,"1"
"97701",2019-04-02 16:16:55,660,"6"
"68457",2019-03-13 15:57:58,7033,"7"
"93030",2019-03-30 15:37:10,7431,"3"
"91067",2019-03-28 20:47:07,6743,"4"
"62685",2019-03-08 05:13:12,7293,"5"
"89725",2019-03-27 12:49:39,7036,"3"
"95527",2019-04-01 11:17:41,7086,"4"
"67622",2019-03-13 00:55:12,7565,"5"
"67221",2019-03-12 16:26:24,7355,"4"
"102683",2019-04-06 21:35:28,7457,"3"
"96283",2019-04-02 02:36:35,7214,"4"
"82905",2019-03-22 00:16:59,7757,"5"
"90616",2019-03-28 11:16:59,7109,"4"
"68818",2019-03-13 23:03:32,7666,"5"
"68998",2019-03-14 03:20:00,7526,"4"
"73604",2019-03-17 01:25:19,3022,"6"
"85286",2019-03-24 01:13:24,7494,"1"
"93837",2019-03-31 03:38:45,1063,"6"
"64382",2019-03-09 21:38:04,7646,"7"
"92608",2019-03-30 05:47:43,7395,"3"
"99847",2019-04-04 02:19:34,7618,"4"
"69360",2019-03-14 11:11:51,7218,"5"
"92219",2019-03-29 21:16:41,7189,"3"
"71457",2019-03-15 08:23:54,2586,"2"
"103000",2019-04-07 05:32:06,7328,"1"
"87320",2019-03-25 13:58:21,609,"2"
"96679",2019-04-02 11:25:51,7241,"1"
"74339",2019-03-17 15:00:03,7422,"5"
"86924",2019-03-25 13:10:56,4128,"6"
"97602",2019-04-02 16:08:07,660,"6"
"79503",2019-03-20 16:38:19,397,"5"
"84555",2019-03-23 11:40:47,7774,"1"
"73946",2019-03-17 05:47:35,6672,"4"
"88919",2019-03-26 22:10:33,7239,"3"
"92530",2019-03-30 04:28:54,6956,"4"
"90826",2019-03-28 15:52:59,7008,"4"
"77567",2019-03-20 11:46:34,397,"2"
"77701",2019-03-20 12:24:43,397,"4"
"93217",2019-03-30 19:43:49,6749,"1"
"77217",2019-03-20 03:28:51,419,"2"
"84015",2019-03-22 22:06:55,7712,"1"
"95755",2019-04-01 16:01:49,7076,"3"
"65827",2019-03-11 04:54:16,7634,"5"
"86015",2019-03-24 17:17:29,6473,"3"
"73465",2019-03-17 00:44:47,674,"2"
"63965",2019-03-09 10:32:46,7247,"7"
"72584",2019-03-16 07:50:27,7311,"4"
"79325",2019-03-20 16:10:22,385,"6"
"82443",2019-03-21 16:19:52,7026,"1"
"63968",2019-03-09 10:36:54,7176,"5"
"97545",2019-04-02 16:03:07,660,"6"
"62260",2019-03-07 18:25:38,6516,"7"
"98782",2019-04-02 22:58:21,7121,"3"
"83870",2019-03-22 18:43:52,7625,"5"
"86394",2019-03-25 02:10:53,7605,"4"
"89927",2019-03-27 18:05:55,7047,"4"
"66630",2019-03-12 01:38:28,7663,"5"
"74990",2019-03-18 09:15:24,6055,"4"
"73885",2019-03-17 04:14:05,4876,"4"
"73547",2019-03-17 01:11:39,687,"2"
"85357",2019-03-24 02:45:53,7392,"1"
"78864",2019-03-20 15:12:29,408,"2"
"85766",2019-03-24 11:16:32,7172,"1"
"79234",2019-03-20 15:56:34,385,"2"
"64525",2019-03-10 00:21:15,7558,"7"
"93471",2019-03-31 00:45:46,720,"6"
"70985",2019-03-15 04:26:59,687,"5"
"76705",2019-03-19 15:33:16,385,"4"
"95467",2019-04-01 09:52:52,7420,"1"
"85138",2019-03-23 22:26:49,7231,"5"
"99382",2019-04-03 13:00:06,7376,"3"
"97561",2019-04-02 16:04:19,653,"2"
"101248",2019-04-05 14:05:58,7641,"1"
"81071",2019-03-21 00:02:25,385,"2"
"70589",2019-03-15 03:55:06,653,"4"
"70485",2019-03-15 03:46:50,687,"4"
"88998",2019-03-26 23:18:46,6981,"1"
"85804",2019-03-24 12:17:58,7358,"4"
"70811",2019-03-15 04:11:54,667,"2"
"93665",2019-03-31 01:42:47,680,"3"
"68719",2019-03-13 20:48:39,7557,"7"
"74868",2019-03-18 06:46:49,7089,"4"
"64004",2019-03-09 11:33:55,7836,"5"
"72445",2019-03-16 04:04:31,7251,"4"
"91328",2019-03-29 02:25:40,6661,"3"
"70112",2019-03-15 03:16:45,609,"2"
"100555",2019-04-04 20:19:02,7576,"1"
"68352",2019-03-13 13:48:24,7723,"5"
"85240",2019-03-24 00:23:38,7364,"3"
"82236",2019-03-21 13:54:21,6038,"4"
"63014",2019-03-08 13:41:43,7445,"5"
"71831",2019-03-15 15:33:45,7325,"4"
"94063",2019-03-31 05:35:26,5546,"3"
"75728",2019-03-18 16:13:16,385,"2"
"68724",2019-03-13 20:52:03,7523,"7"
"68206",2019-03-13 11:22:38,7057,"4"
"85985",2019-03-24 16:56:38,7316,"3"
"94424",2019-03-31 11:48:52,7239,"4"
"62765",2019-03-08 07:21:54,7876,"5"
"83402",2019-03-22 08:35:47,7622,"3"
"85827",2019-03-24 12:58:18,7276,"4"
"78364",2019-03-20 13:56:36,385,"2"
"73514",2019-03-17 01:00:15,674,"4"
"94852",2019-03-31 22:40:21,6817,"1"
"89271",2019-03-27 03:09:42,7147,"4"
"83871",2019-03-22 18:46:20,7549,"4"
"75426",2019-03-18 11:27:06,544,"2"
"98036",2019-04-02 16:46:32,660,"3"
"81546",2019-03-21 02:13:47,609,"5"
"84594",2019-03-23 12:34:32,7643,"1"
"75821",2019-03-18 16:59:16,385,"2"
"71168",2019-03-15 05:01:19,674,"4"
"83474",2019-03-22 10:11:28,7212,"1"
"92578",2019-03-30 05:23:59,7073,"4"
"86228",2019-03-24 21:57:06,7237,"4"
"76807",2019-03-19 15:44:20,397,"2"
"94460",2019-03-31 12:49:52,7313,"1"
"77357",2019-03-20 08:36:27,272,"2"
"79722",2019-03-20 17:22:03,419,"4"
"63147",2019-03-08 16:10:18,7768,"7"
"66047",2019-03-11 10:41:50,7130,"4"
"62647",2019-03-08 04:25:11,7353,"4"
"97263",2019-04-02 15:40:26,667,"6"
"75925",2019-03-18 17:20:00,373,"5"
"63203",2019-03-08 17:24:07,7591,"7"
"78023",2019-03-20 13:12:27,385,"6"
"73782",2019-03-17 03:39:05,1993,"4"
"64764",2019-03-10 05:46:32,7544,"7"
"75305",2019-03-18 11:05:53,816,"6"
"78245",2019-03-20 13:42:00,385,"4"
"90929",2019-03-28 17:48:28,7350,"1"
"71048",2019-03-15 04:34:39,660,"2"
"95871",2019-04-01 18:14:19,7001,"1"
"72436",2019-03-16 03:59:15,6641,"5"
"84425",2019-03-23 08:27:13,7489,"4"
"70210",2019-03-15 03:25:01,638,"2"
"69514",2019-03-14 14:42:26,7145,"7"
"102256",2019-04-06 12:28:15,7419,"3"
"74709",2019-03-18 02:33:30,7022,"5"
"67303",2019-03-12 18:07:34,7205,"4"
"72365",2019-03-16 02:12:22,7668,"4"
"98537",2019-04-02 18:22:53,7115,"3"
"73407",2019-03-17 00:37:07,680,"2"
"81407",2019-03-21 00:58:14,385,"4"
"69533",2019-03-14 15:05:38,7228,"7"
"93416",2019-03-30 22:11:04,667,"6"
"95655",2019-04-01 13:29:23,6839,"1"
"81715",2019-03-21 04:31:09,6110,"5"
"73811",2019-03-17 03:45:21,3418,"4"
"79411",2019-03-20 16:23:50,397,"4"
"95066",2019-04-01 02:08:33,7146,"1"
"84744",2019-03-23 16:03:59,7384,"5"
"62779",2019-03-08 07:36:18,7002,"5"
"95412",2019-04-01 08:43:43,6589,"3"
"66994",2019-03-12 10:40:43,7491,"5"
"68524",2019-03-13 17:03:50,7246,"4"
"82911",2019-03-22 00:21:23,7434,"3"
"101182",2019-04-05 12:28:28,7178,"3"
"66394",2019-03-11 19:24:57,7146,"5"
"75037",2019-03-18 09:42:24,3979,"6"
"84964",2019-03-23 18:54:46,6733,"4"
"101380",2019-04-05 17:18:09,7226,"3"
"65340",2019-03-10 17:19:54,7667,"5"
"91741",2019-03-29 11:09:57,6750,"3"
"89783",2019-03-27 13:51:44,6944,"4"
"67282",2019-03-12 17:47:34,7188,"5"
"98452",2019-04-02 17:28:28,6124,"3"
"82924",2019-03-22 00:29:52,7393,"5"
"79746",2019-03-20 17:28:39,385,"2"
"76207",2019-03-19 05:12:27,536,"4"
"87428",2019-03-25 14:07:05,616,"4"
"87000",2019-03-25 13:27:24,1404,"4"
"86090",2019-03-24 18:15:19,7117,"7"
"69664",2019-03-14 19:55:43,7218,"5"
"85562",2019-03-24 07:15:56,7237,"3"
"78335",2019-03-20 13:53:40,419,"2"
"74916",2019-03-18 07:34:18,7573,"7"
"89747",2019-03-27 13:07:39,6751,"3"
"85157",2019-03-23 22:39:37,7200,"4"
"67371",2019-03-12 19:25:40,7745,"5"
"67856",2019-03-13 05:26:01,7461,"4"
"98777",2019-04-02 22:47:01,7356,"3"
"74338",2019-03-17 14:56:39,7332,"5"
"65510",2019-03-10 20:53:09,7340,"4"
"67471",2019-03-12 21:42:13,7149,"4"
"76205",2019-03-19 05:11:47,518,"6"
"92737",2019-03-30 08:49:56,6925,"1"
"94768",2019-03-31 20:51:56,7258,"4"
"96093",2019-04-01 22:33:40,6957,"4"
"76436",2019-03-19 06:28:16,500,"2"
"64987",2019-03-10 10:56:44,7486,"7"
"78880",2019-03-20 15:15:13,397,"6"
"100728",2019-04-05 01:09:06,7352,"1"
"62257",2019-03-07 18:23:54,6772,"5"
"96498",2019-04-02 07:12:59,7010,"3"
"75011",2019-03-18 09:28:40,5533,"5"
"62455",2019-03-07 23:35:59,7666,"5"
"69195",2019-03-14 07:11:55,7804,"4"
"93321",2019-03-30 21:41:55,4939,"3"
"92735",2019-03-30 08:49:24,6754,"4"
"81917",2019-03-21 07:40:44,4929,"5"
"79350",2019-03-20 16:13:06,419,"2"
"91335",2019-03-29 02:40:00,6445,"1"
"99185",2019-04-03 08:12:09,7214,"4"
"102714",2019-04-06 22:24:56,7593,"4"
"64273",2019-03-09 19:03:58,7630,"5"
"94632",2019-03-31 16:38:08,7380,"3"
"72259",2019-03-15 23:37:48,7297,"5"
"73163",2019-03-16 23:38:17,687,"6"
"86595",2019-03-25 07:22:54,7075,"1"
"66212",2019-03-11 14:49:57,7452,"5"
"78602",2019-03-20 14:36:17,385,"6"
"72914",2019-03-16 17:56:01,7234,"7"
"102892",2019-04-07 02:34:20,7665,"3"
"72022",2019-03-15 19:10:36,7358,"5"
"70404",2019-03-15 03:40:38,616,"2"
"64450",2019-03-09 23:10:34,7407,"7"
"82205",2019-03-21 13:18:14,5674,"3"
"98830",2019-04-02 23:50:54,7066,"3"
"72400",2019-03-16 03:22:47,6906,"5"
"92531",2019-03-30 04:30:19,6883,"3"
"94803",2019-03-31 21:45:45,7027,"4"
"99736",2019-04-03 23:32:11,7198,"4"
"65874",2019-03-11 05:59:10,7273,"5"
"88326",2019-03-26 09:50:42,7009,"3"
"67916",2019-03-13 06:27:26,7335,"5"
"94069",2019-03-31 05:36:23,5155,"3"
"71648",2019-03-15 11:16:04,6918,"5"
"67173",2019-03-12 14:56:47,7843,"4"
"70186",2019-03-15 03:22:58,609,"6"
"78250",2019-03-20 13:42:28,408,"4"
"64863",2019-03-10 08:03:21,7518,"7"
"85893",2019-03-24 14:32:55,7173,"3"
"94993",2019-04-01 00:53:00,7229,"4"
"65322",2019-03-10 16:58:25,7283,"5"
"95310",2019-04-01 07:12:57,7165,"3"
"81666",2019-03-21 03:53:37,5218,"5"
"86373",2019-03-25 01:38:09,7665,"4"
"66191",2019-03-11 14:24:45,7541,"5"
"63796",2019-03-09 06:24:59,7946,"4"
"98390",2019-04-02 17:16:28,4028,"3"
"65228",2019-03-10 15:18:20,7366,"5"
"68427",2019-03-13 15:26:25,7411,"4"
"91173",2019-03-28 23:32:58,6934,"3"
"83606",2019-03-22 13:15:59,7673,"4"
"82462",2019-03-21 16:44:40,6970,"4"
"82939",2019-03-22 00:56:44,7501,"4"
"73631",2019-03-17 01:33:55,3985,"2"
"99687",2019-04-03 21:28:50,7618,"3"
"68768",2019-03-13 21:41:23,8035,"5"
"72577",2019-03-16 07:40:27,7568,"4"
"70863",2019-03-15 04:15:34,667,"2"
"90899",2019-03-28 17:27:24,6721,"1"
"100452",2019-04-04 17:31:36,7214,"4"
"69286",2019-03-14 09:38:29,7085,"5"
"74053",2019-03-17 07:53:57,7086,"4"
"94763",2019-03-31 20:41:28,7165,"3"
"71905",2019-03-15 16:53:38,6883,"5"
"65777",2019-03-11 03:24:31,7745,"4"
"65600",2019-03-10 22:49:35,7738,"4"
"88974",2019-03-26 23:01:10,6516,"3"
"77737",2019-03-20 12:32:03,397,"2"
"92189",2019-03-29 20:39:53,7196,"1"
"87633",2019-03-25 15:27:01,6428,"4"
"74041",2019-03-17 07:35:08,7065,"5"
"82780",2019-03-21 22:16:21,7428,"4"
"97518",2019-04-02 16:00:26,660,"6"
"100011",2019-04-04 06:46:38,7503,"1"
"79654",2019-03-20 17:04:31,385,"2"
"84057",2019-03-22 22:58:12,7681,"1"
"79786",2019-03-20 17:31:35,430,"2"
"74210",2019-03-17 12:16:49,7353,"7"
"67444",2019-03-12 21:13:08,7242,"4"
"64624",2019-03-10 02:47:01,7264,"4"
"92803",2019-03-30 10:12:49,7049,"3"
"82228",2019-03-21 13:46:21,5892,"5"
"91548",2019-03-29 07:05:40,7263,"4"
"63995",2019-03-09 11:07:47,7727,"5"
"98473",2019-04-02 17:33:20,4965,"3"
"66228",2019-03-11 15:25:06,7167,"5"
"96672",2019-04-02 11:15:59,7472,"3"
"91110",2019-03-28 21:36:56,6807,"4"
"74671",2019-03-18 01:23:12,7005,"5"
"88507",2019-03-26 13:44:17,6853,"3"
